version_date,title,brief,keyword,url
2023-01-09 11:34:59,韩国统计厅：韩国可能在2025年进入“超级老龄社会”,韩国统计厅此前预测，该国有望于2025年进入“超级老龄社会”，老年人的贫困问题亟待解决。报道称，韩国从老龄化社会“晋级”为超级老龄社会，用时仅7年，比日本还快3年，创下世界之最。,超级老龄社会 韩国时报,https://news.cctv.com/2023/01/09/ARTI0sCALiPkoamWtRK92BDO230109.shtml
2023-01-09 11:30:57,最新研究：到2100年，全球最多将有83%的冰川消失,最新研究显示，全球冰川消融的速度比此前的预测要快，到2100年，全球最多将有83%的冰川消失。,全球 研究人员,https://news.cctv.com/2023/01/09/ARTI2E9MBZWRIPyyC44gxDof230109.shtml
2023-01-09 11:24:07,俄方称报复行动打死600余名乌克兰士兵，乌方否认：人员无伤亡,俄罗斯国防部1月8日称，俄军对乌克兰东部一个临时安置乌军的建筑物进行了“报复性打击”，造成超过600名乌克兰士兵死亡。,乌克兰 士兵,https://news.cctv.com/2023/01/09/ARTIZYNgK7yVmkRfuXqrVVLi230109.shtml
2023-01-09 11:20:17,美国卫星今天或坠落朝鲜半岛：重达2吨 韩国警告民众“别摸”,海外网1月9日电据韩国《中央日报》报道，韩国科学技术信息通信部1月8日表示，美国航天局一颗报废卫星正在坠入地球大气层，残骸可能于今天（9日）坠落在朝鲜半岛。,朝鲜半岛 美国航天局,https://news.cctv.com/2023/01/09/ARTIDPZzxnovdDH2Dd5CqAka230109.shtml
2023-01-09 11:16:29,武契奇：北约已拒绝塞尔维亚在科索沃部署军警要求,据路透社贝尔格莱德消息，塞尔维亚总统武契奇8日表示，北约“科索沃和平实施部队”已经拒绝塞政府关于在科索沃部署警察和军事人员的要求。,武契奇 北约,https://news.cctv.com/2023/01/09/ARTIIiG8PGmfSgMS8wYn2sIm230109.shtml
2023-01-09 11:14:17,突尼斯海岸警卫队救起305名非法移民,突尼斯国民警卫队发言人当地时间1月8日表示，海岸警卫队7日深夜在该国近岸海域正在沉没的非法移民船上，救起305名准备前往意大利的非法移民。尽管突尼斯当局已经采取了严格的措施来解决偷渡问题，但企图通过突尼斯前往意大利的非法移民人数一直在增加。,突尼斯 非法移民,https://news.cctv.com/2023/01/09/ARTImsO8c1PiPFAdJwwutjHB230109.shtml
2023-01-09 10:52:33,巴西总统授权联邦政府干预首都地区安全管理事务,在巴西前总统博索纳罗支持者强闯巴西国家权力机构事件发生后，为维护首都联邦区的社会稳定和公共秩序，巴西总统卢拉8日签署行政法令，授权联邦政府干预该地区的安全管理事务。,巴西 地区安全,https://news.cctv.com/2023/01/09/ARTILlUJKdX9jYzXLGrVnIBK230109.shtml
2023-01-09 10:51:25,尼日利亚南部一火车站遇袭多人遭绑架,尼日利亚官员8日证实，一伙武装分子7日晚袭击了尼南部埃多州一个火车站，绑架了32名候车乘客。,尼日利亚 绑架事件,https://news.cctv.com/2023/01/09/ARTIBhVQcOdN3izAZShLTXef230109.shtml
2023-01-09 10:45:01,示威者冲闯巴西联邦权力机构 中使馆提醒中国公民加强防范,中国驻巴西大使馆1月9日发消息称，当地时间1月8日下午，巴西首都巴西利亚发生示威者冲闯总统府、国会和联邦最高法院等联邦权力机构事件。目前事态已得到初步控制，但仍有后续发酵风险。,巴西 风险,https://news.cctv.com/2023/01/09/ARTIfCtTnrZlHxtAolUPYs1h230109.shtml
2023-01-09 10:42:33,博索纳罗回应支持者冲击巴西国会，否认对此负有责任,据英国《卫报》报道，当地时间9日上午，巴西前总统博索纳罗在推特发文，谴责巴西国会遭示威者闯入事件，并否认自己对其支持者冲击国会一事负有责任。,巴西 博索纳罗,https://news.cctv.com/2023/01/09/ARTIgg4rMH1PEIJAMqa8F33L230109.shtml
2023-01-09 10:38:46,数百人被捕！博索纳罗支持者冲击巴西国会 多国谴责,综合报道，当地时间8日，巴西前总统博索纳罗的支持者闯入国会大厦、总统府和最高法院，并与当地军警发生冲突。总统卢拉下令国民警卫队进驻巴西首都恢复秩序。截至目前，已有数百人被捕。,巴西,https://news.cctv.com/2023/01/09/ARTI107hR8PvxIlfKItUJ0pW230109.shtml
2023-01-09 10:11:38,日本民众参加传统冰浴仪式为新年祈福,当地时间2023年1月8日，日本东京，日本民众参加传统的新年冰浴仪式。,日本 冷水浴 新年 祈福 仪式,https://photo.cctv.com/2023/01/09/PHOA0xQ8uzGG59wGh1ozbNYr230109.shtml
2023-01-09 09:53:53,巴西前总统博索纳罗支持者闯入巴西国会,1月8日，巴西前总统博索纳罗的支持者闯入巴西国会等机构，并与当地军警发生冲突。,巴西 前总统 博索纳罗 支持者 闯入 国会,https://photo.cctv.com/2023/01/09/PHOAZrxeexyn11isYqIr8By0230109.shtml
2023-01-09 09:28:34,巴西总统卢拉强烈谴责博索纳罗支持者强闯国家权力机构,巴西总统卢拉8日强烈谴责当天发生的巴西前总统博索纳罗支持者强闯巴西国会、联邦最高法院和总统府等国家权力机构的行为。,巴西,https://news.cctv.com/2023/01/09/ARTIq48gHSUxO2UzAgc8b0c1230109.shtml
2023-01-09 06:53:49,外媒：俄军“36小时停火”结束，俄高官称总统设定的任务仍将完成,据路透社8日报道，俄方宣布的东正教圣诞节“36小时停火”目前已经结束，俄罗斯总统办公厅第一副主任谢尔盖·基里延科表示，“总统(普京)为这次特别军事行动设定的任务仍将完成”。,俄军 36小时停火,https://news.cctv.com/2023/01/09/ARTIe3NrhnXfJCh0qw4UbueN230109.shtml
2023-01-09 06:50:42,德国能源监管机构预计冬季结束前不会出现天然气短缺,德国能源监管机构联邦网络局局长穆勒当地时间8日在接受媒体采访时表示，这个冬天将不会出现天然气短缺的状况。穆勒透露，德国眼下有足够的天然气储备，在冬季结束之后，预计还将剩余50%左右的天然气储备，现在更需要关注的是2023年至2024年的下一个冬季。,德国 天然气,https://news.cctv.com/2023/01/09/ARTIe4tMg9ad1Aj8ji4e9yR0230109.shtml
